"","fee0X128EU","fee1X128EU","liquidityEU","Date","token0PriceEU","tvlUSDEU"
"14144",3.14822853255568e+33,1.43348202417244e+42,8006668228884133888,2024-08-21 19:00:00,2626.95915467889,430660114.927875
"14145",3.14865288129254e+33,1.43363525862905e+42,7940901371020989440,2024-08-21 20:00:00,2639.14311385035,431999804.18192
"14146",3.14874158082174e+33,1.43366283141805e+42,7995319469425521664,2024-08-21 21:00:00,2648.7503235187,432182638.928343
"14147",3.14882834403586e+33,1.43370659350473e+42,8035626005997080576,2024-08-21 22:00:00,2631.23104884529,431761945.266719
"14148",3.14888346750405e+33,1.43372332311559e+42,7983172982792517632,2024-08-21 23:00:00,2638.50425896692,432079601.212299
"14149",3.14890948600876e+33,1.43373749157549e+42,8037475889975270400,2024-08-22,2631.02337994385,431883720.992408
"14150",3.14892995252668e+33,1.43374547285053e+42,8103185365589532672,2024-08-22 01:00:00,2630.71886693929,431224108.261172
"14151",3.14895430879691e+33,1.43375485258563e+42,8035896536857561088,2024-08-22 02:00:00,2630.50210844564,431512660.338528
"14152",3.14897260650477e+33,1.43376342073735e+42,7926163637579709440,2024-08-22 03:00:00,2627.95911315151,431182996.517745
"14153",3.14903009962147e+33,1.43380155429556e+42,7921286337438597120,2024-08-22 04:00:00,2602.73798902313,428090273.936374
"14154",3.14907070639705e+33,1.43380846210831e+42,8177422551727328256,2024-08-22 05:00:00,2616.30001351495,429397993.881129
"14155",3.14909709198925e+33,1.43381245874786e+42,7927142293454254080,2024-08-22 06:00:00,2625.86977279762,430212307.899998
"14156",3.14914801002519e+33,1.43383618984156e+42,7931731957437122560,2024-08-22 07:00:00,2619.53818215824,430214629.958286
"14157",3.14917678237691e+33,1.43384151297337e+42,7962055393861640192,2024-08-22 08:00:00,2628.02862292476,430512225.795088
"14158",3.14920811326971e+33,1.43384667445263e+42,7946581444627948544,2024-08-22 09:00:00,2638.73034709241,431528612.015106
"14159",3.14923182529005e+33,1.43385735736523e+42,7967210255318274048,2024-08-22 10:00:00,2636.04317624764,431591654.562996
"14160",3.1492468843107e+33,1.43386923755918e+42,7985068716236012544,2024-08-22 11:00:00,2626.2817273979,431471017.160424
"14161",3.14929116983607e+33,1.4338756929875e+42,8168902334005581824,2024-08-22 12:00:00,2642.75073869651,431705839.892714
"14162",3.14931689899215e+33,1.43388507108102e+42,9.77014890445954e+20,2024-08-22 13:00:00,2643.34488665844,456688494.47276
"14163",3.14935656254332e+33,1.43391043303225e+42,7990207315808384000,2024-08-22 14:00:00,2626.97561407621,431282787.632069
"14164",3.14943070780389e+33,1.43394128922747e+42,8017360563914893312,2024-08-22 15:00:00,2622.85078210117,430278805.395986
"14165",3.14955320945524e+33,1.4339982497169e+42,7971324990034790400,2024-08-22 16:00:00,2604.58822503882,429392700.10381
"14166",3.14960638664675e+33,1.43402371462378e+42,7759395502172481536,2024-08-22 17:00:00,2599.22552177813,428626826.150782
"14167",3.14965526936115e+33,1.43403803793806e+42,7964161660441745408,2024-08-22 18:00:00,2606.14808653283,429380109.287374
"14168",3.14968637018254e+33,1.43405173307182e+42,7960134091889843200,2024-08-22 19:00:00,2603.37905193011,429404262.886124
"14169",3.14981395781576e+33,1.43409697704218e+42,8053591435569047552,2024-08-22 20:00:00,2608.28529779222,429711531.379627
"14170",3.14983422473781e+33,1.4341057427576e+42,7979324910792781824,2024-08-22 21:00:00,2606.73526508544,429347458.702601
"14171",3.14988653999292e+33,1.43411403499835e+42,8058057474046064640,2024-08-22 22:00:00,2625.13706003075,430080712.03508
"14172",3.1499067798643e+33,1.43412168718368e+42,8041216311995219968,2024-08-22 23:00:00,2625.24766715623,430252155.010228
"14173",3.14991694434748e+33,1.43412635011587e+42,8041709089676781568,2024-08-23,2624.0014377965,430242328.387102
"14174",3.14992727636794e+33,1.4341306174508e+42,8042881746618439680,2024-08-23 01:00:00,2623.48123738825,430237349.464294
"14175",3.15001944526852e+33,1.43415671467421e+42,8016460306213640192,2024-08-23 02:00:00,2637.43227062517,432273220.860023
"14176",3.15006226915693e+33,1.43417114292996e+42,8074737827497009152,2024-08-23 03:00:00,2640.26177163297,432044580.346825
"14177",3.15006983253521e+33,1.43417728505047e+42,8117440268977383424,2024-08-23 04:00:00,2635.06022384274,432070331.115353
"14178",3.15008241232395e+33,1.43418085735107e+42,8083389275984781312,2024-08-23 05:00:00,2636.61386060739,432077767.407446
"14179",3.15009448845006e+33,1.43418520916933e+42,8084607049334755328,2024-08-23 06:00:00,2637.57734528344,432077179.183023
"14180",3.15024363116356e+33,1.43421861406433e+42,8059686216777170944,2024-08-23 07:00:00,2673.86421245342,434528833.642125
"14181",3.15029497209748e+33,1.43423245393727e+42,7717427517579038720,2024-08-23 08:00:00,2682.52698454647,435241203.704806
"14182",3.15031293877577e+33,1.4342464614486e+42,7989705907615121408,2024-08-23 09:00:00,2670.4986551653,434716328.663219
"14183",3.15033436251464e+33,1.43425292050029e+42,7989147958517689344,2024-08-23 10:00:00,2673.20121313085,434716979.793333
"14184",3.15037230407099e+33,1.43427077354408e+42,7991581204155249664,2024-08-23 11:00:00,2667.27486153908,434707089.232175
"14185",3.15038988081079e+33,1.43427717213308e+42,7991784773358822400,2024-08-23 12:00:00,2667.56629329333,434709019.326505
"14186",3.15042125686999e+33,1.43429638905917e+42,7950793367585597440,2024-08-23 13:00:00,2655.48829434437,433664836.195477
"14187",3.15045712272019e+33,1.43430232389257e+42,7991686315139630080,2024-08-23 14:00:00,2667.78863986724,433633494.604255
"14188",3.15048643710529e+33,1.43432054469298e+42,8415992924636384256,2024-08-23 15:00:00,2658.39322831758,433163963.881337
"14189",3.15080337005466e+33,1.43444363702205e+42,7856223781745354752,2024-08-23 16:00:00,2649.7616831017,432305158.862817
"14190",3.15118770398273e+33,1.43457393067027e+42,8018407380341612544,2024-08-23 17:00:00,2672.22587379601,434605792.389923
"14191",3.15125795153001e+33,1.43459592999077e+42,7740546543390227456,2024-08-23 18:00:00,2679.18769879866,434673353.799158
"14192",3.15145648045372e+33,1.43463895516324e+42,3526995756362899456,2024-08-23 19:00:00,2729.44552472239,438595700.102874
"14193",3.15170319531341e+33,1.43473126019396e+42,3551570081015469056,2024-08-23 20:00:00,2726.48182614346,439070926.029506
"14194",3.15186079987809e+33,1.43477566499908e+42,3941967821585895424,2024-08-23 21:00:00,2748.57104914113,440241435.03258
"14195",3.15193893036834e+33,1.43480124288979e+42,3646562193075345920,2024-08-23 22:00:00,2753.36635497447,441366791.10179
"14196",3.15216989146536e+33,1.43487138621889e+42,3409818501473869824,2024-08-23 23:00:00,2775.80672743604,442693666.498835
"14197",3.15231204734686e+33,1.43492957167864e+42,3587481439406465024,2024-08-24,2763.5540952164,442077174.354504
"14198",3.15236699687605e+33,1.43494813404328e+42,3845713375782028800,2024-08-24 01:00:00,2765.85711060185,442720429.812418
"14199",3.15241607854478e+33,1.43496858259579e+42,3.845888873247e+18,2024-08-24 02:00:00,2761.27631522127,442585091.027492
"14200",3.1524573040556e+33,1.43498755583331e+42,4179765149327868928,2024-08-24 03:00:00,2754.49267268652,441741551.668861
"14201",3.1524791982258e+33,1.43499475144289e+42,4247269185640335360,2024-08-24 04:00:00,2755.74948329044,441915750.382038
"14202",3.15249288259947e+33,1.43500463767545e+42,4283909407467834368,2024-08-24 05:00:00,2747.4133208778,441905757.903294
"14203",3.15251099865115e+33,1.43501046045362e+42,4488632279839401472,2024-08-24 06:00:00,2748.71041839025,441478721.856973
"14204",3.1525416799263e+33,1.43501736591032e+42,9482266548923047936,2024-08-24 07:00:00,2755.9208418779,443261559.072273
"14205",3.15256310956955e+33,1.43502357623275e+42,9227705957325647872,2024-08-24 08:00:00,2758.57679466818,443883175.357313
"14206",3.15261274683333e+33,1.43504082139839e+42,9234611711368402944,2024-08-24 09:00:00,2759.88848406346,441831058.72814
"14207",3.15265915868508e+33,1.43504759528547e+42,9117629604724195328,2024-08-24 10:00:00,2776.98013990573,443425094.766909
"14208",3.15271523367517e+33,1.43506823991581e+42,9117671821242911744,2024-08-24 11:00:00,2776.23462461379,443821795.821054
"14209",3.15273101178393e+33,1.43507882927129e+42,9130272483100039168,2024-08-24 12:00:00,2767.77955402621,443726490.161807
"14210",3.15275405597974e+33,1.4350922126171e+42,9472695504084279296,2024-08-24 13:00:00,2759.00823909434,443035655.014978
"14211",3.15278098864993e+33,1.43510254726403e+42,9597450991709351936,2024-08-24 14:00:00,2758.19738553033,443019292.704191
"14212",3.15279975322645e+33,1.43510889328568e+42,9638383853152436224,2024-08-24 15:00:00,2758.98520071826,442987148.241465
"14213",3.15282579400321e+33,1.43511765344668e+42,9409240549646604288,2024-08-24 16:00:00,2760.13941245896,443026139.313218
"14214",3.15287675433908e+33,1.43513566112444e+42,9409341778793857024,2024-08-24 17:00:00,2760.94793678005,442586550.122522
"14215",3.15308026716643e+33,1.4351774843852e+42,3180889649321239040,2024-08-24 18:00:00,2814.53985192238,446360158.616037
"14216",3.15315418102289e+33,1.43522140932917e+42,8903220819953438720,2024-08-24 19:00:00,2783.98907871723,444401163.697499
"14217",3.15323799562428e+33,1.43524994109555e+42,8971112354914534400,2024-08-24 20:00:00,2786.57124306009,444361972.135414
"14218",3.15329111569145e+33,1.43526377175462e+42,8846483902896440320,2024-08-24 21:00:00,2795.4423553173,444795171.40453
"14219",3.15333246160439e+33,1.43527949963332e+42,9038874224431682560,2024-08-24 22:00:00,2793.84823364519,445368022.300873
"14220",3.15344599513743e+33,1.4353513490558e+42,4067125759274078720,2024-08-24 23:00:00,2741.35783904101,440717935.283235
"14221",3.15351749817423e+33,1.43537001624616e+42,4431113877694684160,2024-08-25,2753.7599450585,441492286.070224
"14222",3.15356302144183e+33,1.43537699495113e+42,9124515343683824640,2024-08-25 01:00:00,2769.97185561786,442489492.155392
"14223",3.1536039569113e+33,1.43539889628771e+42,9145226031423295488,2024-08-25 02:00:00,2758.20389157602,442486383.852579
"14224",3.15366572761698e+33,1.43541975119614e+42,9130267071109586944,2024-08-25 03:00:00,2760.39362605273,442041791.741285
"14225",3.15367933853822e+33,1.4354216459619e+42,9127593494279751680,2024-08-25 04:00:00,2765.53201438425,442212181.020126
"14226",3.15370034756884e+33,1.4354309891675e+42,9129995330406473728,2024-08-25 05:00:00,2764.75550949635,442201563.370883
"14227",3.15372451192459e+33,1.43543608134648e+42,9130317944802447360,2024-08-25 06:00:00,2768.81112573229,442255365.123779
"14228",3.15373498552568e+33,1.43544252192822e+42,9130404111523420160,2024-08-25 07:00:00,2764.26372859095,442758711.151598
"14229",3.1537473015763e+33,1.43545214714298e+42,9481621152677543936,2024-08-25 08:00:00,2755.47001973116,442478189.659982
"14230",3.15380141810796e+33,1.43547872374293e+42,4079368640347798528,2024-08-25 09:00:00,2743.87294618231,440932931.865169
"14231",3.15383792765173e+33,1.43548693534537e+42,4442360283083695104,2024-08-25 10:00:00,2752.40008194901,441261842.603752
"14232",3.15387014525311e+33,1.43549573307005e+42,9152565230766436352,2024-08-25 11:00:00,2757.4600777081,441541894.154174
"14233",3.15388237169759e+33,1.43550194663278e+42,4444572179262184960,2024-08-25 12:00:00,2754.3692323658,441854345.2895
"14234",3.15389405584503e+33,1.43550676524392e+42,4480288435745270784,2024-08-25 13:00:00,2753.17475852132,442039840.996916
"14235",3.15391441183798e+33,1.43551393877036e+42,4473607838590604288,2024-08-25 14:00:00,2753.75871342111,441985056.182268
"14236",3.15395636315555e+33,1.43552145711446e+42,9.165632479688e+18,2024-08-25 15:00:00,2766.83686294593,442571160.554862
"14237",3.15398160046328e+33,1.43553024526905e+42,9174863727180890112,2024-08-25 16:00:00,2767.40630789621,442825875.205578
"14238",3.15399732759966e+33,1.43553829565639e+42,9174530594244920320,2024-08-25 17:00:00,2763.65297479625,442832636.381524
"14239",3.15402893228113e+33,1.43554945167813e+42,9174331798552809472,2024-08-25 18:00:00,2763.82078969055,442833295.142975
"14240",3.15404799507208e+33,1.43555179672599e+42,9181685725070776320,2024-08-25 19:00:00,2771.58651946818,443009376.062566
"14241",3.1540603561713e+33,1.43556050833033e+42,9181586297490979840,2024-08-25 20:00:00,2764.30311908458,443010469.979803
"14242",3.15406844064661e+33,1.43556185865925e+42,9183783303651256320,2024-08-25 21:00:00,2767.00349421415,443014838.959854
"14243",3.15408496552354e+33,1.43556469002832e+42,9190181092254150656,2024-08-25 22:00:00,2771.88240915407,443026671.084237
"14244",3.15415362500626e+33,1.43558462841953e+42,9249802156732227584,2024-08-25 23:00:00,2780.48450781347,444600256.513456
"14245",3.15418759605339e+33,1.43560155619919e+42,9193464621353420800,2024-08-26,2772.52325624646,443437474.901968
"14246",3.15424103990448e+33,1.43563469882926e+42,4461098348291704832,2024-08-26 01:00:00,2748.84146561319,441718351.901659
"14247",3.15430793981044e+33,1.43565493193074e+42,9533316208446287872,2024-08-26 02:00:00,2755.7345317392,441755499.979669
"14248",3.15433138075473e+33,1.43566962143505e+42,4132659275303865344,2024-08-26 03:00:00,2745.53181368565,441519124.94926
"14249",3.15440347511258e+33,1.43569805389963e+42,4132827643196208128,2024-08-26 04:00:00,2741.74664173334,440308300.486771
"14250",3.15442117454297e+33,1.43570251467904e+42,4133292598418463744,2024-08-26 05:00:00,2745.09740860802,440656903.045969
"14251",3.1544442411942e+33,1.43570705978437e+42,4604707125625979904,2024-08-26 06:00:00,2751.6137345737,441134878.938478
"14252",3.15445654617254e+33,1.43571488755917e+42,4132384183227532800,2024-08-26 07:00:00,2745.95889336892,441131824.889369
"14253",3.15449498728251e+33,1.43573269568783e+42,1.34895085161172e+21,2024-08-26 08:00:00,2739.58443478352,475963521.087325
"14254",3.15454563557809e+33,1.43575365020279e+42,4006070719455538176,2024-08-26 09:00:00,2735.49163053312,438480304.248178
"14255",3.15457113861246e+33,1.4357623712647e+42,4005828045152153088,2024-08-26 10:00:00,2736.49390016305,438484485.366354
"14256",3.1546479443965e+33,1.43578896914526e+42,4005919352970742272,2024-08-26 11:00:00,2739.11751043117,437782364.169541
"14257",3.15468313650764e+33,1.43580173134868e+42,4005389894578448384,2024-08-26 12:00:00,2739.20515088872,438534158.553478
"14258",3.15473232123692e+33,1.43581946768052e+42,4005359852463271936,2024-08-26 13:00:00,2739.60206964609,438530959.473063
"14259",3.15481089861052e+33,1.43585546448849e+42,3989806830138725376,2024-08-26 14:00:00,2727.46855108625,437507464.14112
"14260",3.15489539186722e+33,1.43588684476774e+42,4001884804784385024,2024-08-26 15:00:00,2727.24137529293,437267862.552732
"14261",3.1549761470748e+33,1.43591819427182e+42,4001160619785539072,2024-08-26 16:00:00,2725.28347444847,436350466.942537
"14262",3.15512870120921e+33,1.43597446830255e+42,4025486310969021440,2024-08-26 17:00:00,2723.96925203121,436994105.952866
"14263",3.15517821767203e+33,1.435990998882e+42,4025638715115898368,2024-08-26 18:00:00,2726.7366067128,437282786.608329
"14264",3.15524520102478e+33,1.43603358188936e+42,8009599774432582656,2024-08-26 19:00:00,2697.01380695468,435202121.333986
"14265",3.15535779574929e+33,1.43607435903446e+42,8088289820126740480,2024-08-26 20:00:00,2698.86871421247,435728649.976973
"14266",3.15539702929146e+33,1.43610011135181e+42,7987184887757834240,2024-08-26 21:00:00,2680.49232412322,434100202.374134
"14267",3.15544129561912e+33,1.4361112678796e+42,8068372324302457856,2024-08-26 22:00:00,2689.2216050415,435116933.631948
"14268",3.15549324034057e+33,1.43613175361895e+42,8095696630954713088,2024-08-26 23:00:00,2687.43085972899,434758142.237532
"14269",3.15552007797283e+33,1.43614083422697e+42,8109529434351918080,2024-08-27,2688.64865208172,435069604.122809
"14270",3.1555298297542e+33,1.43614981815237e+42,8076286319261233152,2024-08-27 01:00:00,2680.15738364486,435238075.715244
"14271",3.15555957421355e+33,1.43616288382979e+42,8032539210654590976,2024-08-27 02:00:00,2677.046574986,435068162.252499
"14272",3.15560523723467e+33,1.43617701023408e+42,8100717816782034944,2024-08-27 03:00:00,2681.61018295287,435170184.151009
"14273",3.15562788288761e+33,1.43618739131785e+42,8033748096795211776,2024-08-27 04:00:00,2678.4559634773,434774123.534374
"14274",3.15570980234924e+33,1.43621445459707e+42,8101441795330588672,2024-08-27 05:00:00,2684.60159940147,434567174.29905
"14275",3.15578393352375e+33,1.43623984176034e+42,8113388938815897600,2024-08-27 06:00:00,2688.0217342467,435084648.858162
"14276",3.15580572387976e+33,1.43624293666408e+42,19001480993031266304,2024-08-27 07:00:00,2696.21909025794,435665439.709214
"14277",3.15582525734743e+33,1.43626072584549e+42,8117379943499837440,2024-08-27 08:00:00,2679.01413810025,434986348.356646
"14278",3.15585651989301e+33,1.43626731739331e+42,8161861084811735040,2024-08-27 09:00:00,2687.38917208305,434316045.874825
"14279",3.15588172958365e+33,1.43627857912605e+42,9219053968748145664,2024-08-27 10:00:00,2684.21039553783,434375463.623337
"14280",3.15590497942441e+33,1.43629395088142e+42,8107636982503148544,2024-08-27 11:00:00,2673.38809407806,433778505.795375
"14281",3.15596522685135e+33,1.43633767031203e+42,7862572285932251136,2024-08-27 12:00:00,2639.60566370169,430983727.49426
"14282",3.15602373226352e+33,1.43636836989222e+42,8224880605696753664,2024-08-27 13:00:00,2626.18555541872,429986210.310002
"14283",3.15609623379488e+33,1.4363990225459e+42,1.75475128964285e+21,2024-08-27 14:00:00,2621.47651296809,473466514.211784
"14284",3.15616972593815e+33,1.43643357072257e+42,25933771000568279040,2024-08-27 15:00:00,2611.33066712774,429556613.912967
